"","1","1","1"
"838",126,"magmar","fling"
"839",126,"magmar","focus-blast"
"840",126,"magmar","giga-impact"
"841",126,"magmar","rock-climb"
"842",126,"magmar","lava-plume"
"843",126,"magmar","captivate"
"844",126,"magmar","flame-burst"
"845",126,"magmar","flame-charge"
"846",126,"magmar","low-sweep"
"847",126,"magmar","round"
"848",126,"magmar","clear-smog"
"849",126,"magmar","incinerate"
"850",126,"magmar","dual-chop"
"851",126,"magmar","confide"
"852",126,"magmar","power-up-punch"
"853",125,"electabuzz","mega-punch"
"854",125,"electabuzz","fire-punch"
"855",125,"electabuzz","ice-punch"
"856",125,"electabuzz","thunder-punch"
"857",125,"electabuzz","mega-kick"
"858",125,"electabuzz","headbutt"
"859",125,"electabuzz","body-slam"
"860",125,"electabuzz","take-down"
"861",125,"electabuzz","double-edge"
"862",125,"electabuzz","leer"
"863",125,"electabuzz","hyper-beam"
"864",125,"electabuzz","submission"
"865",125,"electabuzz","low-kick"
"866",125,"electabuzz","counter"
"867",125,"electabuzz","seismic-toss"
"868",125,"electabuzz","strength"
"869",125,"electabuzz","thunder-shock"
"870",125,"electabuzz","thunderbolt"
"871",125,"electabuzz","thunder-wave"
"872",125,"electabuzz","thunder"
"873",125,"electabuzz","toxic"
"874",125,"electabuzz","psychic"
"875",125,"electabuzz","quick-attack"
"876",125,"electabuzz","rage"
"877",125,"electabuzz","teleport"
"878",125,"electabuzz","mimic"
"879",125,"electabuzz","screech"
"880",125,"electabuzz","double-team"
"881",125,"electabuzz","light-screen"
"882",125,"electabuzz","reflect"
"883",125,"electabuzz","bide"
"884",125,"electabuzz","metronome"
"885",125,"electabuzz","swift"
"886",125,"electabuzz","skull-bash"
"887",125,"electabuzz","flash"
"888",125,"electabuzz","psywave"
"889",125,"electabuzz","rest"
"890",125,"electabuzz","substitute"
"891",125,"electabuzz","thief"
"892",125,"electabuzz","snore"
"893",125,"electabuzz","curse"
"894",125,"electabuzz","protect"
"895",125,"electabuzz","mud-slap"
"896",125,"electabuzz","zap-cannon"
"897",125,"electabuzz","detect"
"898",125,"electabuzz","endure"
"899",125,"electabuzz","swagger"
"900",125,"electabuzz","attract"
"901",125,"electabuzz","sleep-talk"
"902",125,"electabuzz","return"
"903",125,"electabuzz","frustration"
"904",125,"electabuzz","dynamic-punch"
"905",125,"electabuzz","iron-tail"
"906",125,"electabuzz","hidden-power"
"907",125,"electabuzz","rain-dance"
"908",125,"electabuzz","rock-smash"
"909",125,"electabuzz","facade"
"910",125,"electabuzz","focus-punch"
"911",125,"electabuzz","helping-hand"
"912",125,"electabuzz","brick-break"
"913",125,"electabuzz","secret-power"
"914",125,"electabuzz","signal-beam"
"915",125,"electabuzz","covet"
"916",125,"electabuzz","shock-wave"
"917",125,"electabuzz","natural-gift"
"918",125,"electabuzz","fling"
"919",125,"electabuzz","magnet-rise"
"920",125,"electabuzz","focus-blast"
"921",125,"electabuzz","giga-impact"
"922",125,"electabuzz","rock-climb"
"923",125,"electabuzz","discharge"
"924",125,"electabuzz","captivate"
"925",125,"electabuzz","charge-beam"
"926",125,"electabuzz","electro-ball"
"927",125,"electabuzz","low-sweep"
"928",125,"electabuzz","round"
"929",125,"electabuzz","volt-switch"
"930",125,"electabuzz","electroweb"
"931",125,"electabuzz","wild-charge"
"932",125,"electabuzz","dual-chop"
"933",125,"electabuzz","confide"
"934",125,"electabuzz","power-up-punch"
"935",124,"jynx","pound"
"936",124,"jynx","double-slap"
"937",124,"jynx","mega-punch"
"938",124,"jynx","ice-punch"
"939",124,"jynx","mega-kick"
"940",124,"jynx","headbutt"
"941",124,"jynx","body-slam"
"942",124,"jynx","take-down"
"943",124,"jynx","thrash"
"944",124,"jynx","double-edge"
"945",124,"jynx","water-gun"
"946",124,"jynx","ice-beam"
"947",124,"jynx","blizzard"
"948",124,"jynx","bubble-beam"
"949",124,"jynx","hyper-beam"
"950",124,"jynx","submission"
"951",124,"jynx","counter"
"952",124,"jynx","seismic-toss"
"953",124,"jynx","toxic"
"954",124,"jynx","psychic"
"955",124,"jynx","rage"
"956",124,"jynx","teleport"
"957",124,"jynx","mimic"
"958",124,"jynx","double-team"
"959",124,"jynx","light-screen"
"960",124,"jynx","reflect"
"961",124,"jynx","bide"
"962",124,"jynx","metronome"
"963",124,"jynx","lick"
"964",124,"jynx","skull-bash"
"965",124,"jynx","dream-eater"
"966",124,"jynx","lovely-kiss"
"967",124,"jynx","flash"
"968",124,"jynx","psywave"
"969",124,"jynx","rest"
"970",124,"jynx","substitute"
"971",124,"jynx","thief"
"972",124,"jynx","nightmare"
"973",124,"jynx","snore"
"974",124,"jynx","curse"
"975",124,"jynx","powder-snow"
"976",124,"jynx","protect"
"977",124,"jynx","mud-slap"
"978",124,"jynx","perish-song"
"979",124,"jynx","icy-wind"
"980",124,"jynx","endure"
"981",124,"jynx","swagger"
"982",124,"jynx","mean-look"
"983",124,"jynx","attract"
"984",124,"jynx","sleep-talk"
"985",124,"jynx","heal-bell"
"986",124,"jynx","return"
"987",124,"jynx","frustration"
"988",124,"jynx","dynamic-punch"
"989",124,"jynx","sweet-scent"
"990",124,"jynx","hidden-power"
"991",124,"jynx","rain-dance"
"992",124,"jynx","psych-up"
"993",124,"jynx","shadow-ball"
"994",124,"jynx","hail"
"995",124,"jynx","torment"
"996",124,"jynx","facade"
"997",124,"jynx","focus-punch"
"998",124,"jynx","taunt"
"999",124,"jynx","helping-hand"
"1000",124,"jynx","trick"
"1001",124,"jynx","role-play"
"1002",124,"jynx","magic-coat"
"1003",124,"jynx","recycle"
"1004",124,"jynx","brick-break"
"1005",124,"jynx","skill-swap"
"1006",124,"jynx","secret-power"
"1007",124,"jynx","hyper-voice"
"1008",124,"jynx","fake-tears"
"1009",124,"jynx","signal-beam"
"1010",124,"jynx","covet"
"1011",124,"jynx","calm-mind"
"1012",124,"jynx","water-pulse"
"1013",124,"jynx","wake-up-slap"
"1014",124,"jynx","natural-gift"
"1015",124,"jynx","payback"
"1016",124,"jynx","fling"
"1017",124,"jynx","wring-out"
"1018",124,"jynx","drain-punch"
"1019",124,"jynx","focus-blast"
"1020",124,"jynx","energy-ball"
"1021",124,"jynx","giga-impact"
"1022",124,"jynx","avalanche"
"1023",124,"jynx","zen-headbutt"
"1024",124,"jynx","trick-room"
"1025",124,"jynx","captivate"
"1026",124,"jynx","grass-knot"
"1027",124,"jynx","psyshock"
"1028",124,"jynx","telekinesis"
"1029",124,"jynx","magic-room"
"1030",124,"jynx","round"
"1031",124,"jynx","echoed-voice"
"1032",124,"jynx","frost-breath"
"1033",124,"jynx","heart-stamp"
"1034",124,"jynx","draining-kiss"
"1035",124,"jynx","confide"
"1036",124,"jynx","power-up-punch"
"1037",124,"jynx","aurora-veil"
"1038",122,"mr-mime","double-slap"
"1039",122,"mr-mime","mega-punch"
"1040",122,"mr-mime","fire-punch"
"1041",122,"mr-mime","ice-punch"
"1042",122,"mr-mime","thunder-punch"
"1043",122,"mr-mime","mega-kick"
"1044",122,"mr-mime","headbutt"
"1045",122,"mr-mime","body-slam"
"1046",122,"mr-mime","take-down"
"1047",122,"mr-mime","double-edge"
"1048",122,"mr-mime","psybeam"
"1049",122,"mr-mime","hyper-beam"
"1050",122,"mr-mime","submission"
"1051",122,"mr-mime","counter"
"1052",122,"mr-mime","seismic-toss"
"1053",122,"mr-mime","solar-beam"
"1054",122,"mr-mime","thunderbolt"
"1055",122,"mr-mime","thunder-wave"
"1056",122,"mr-mime","thunder"
"1057",122,"mr-mime","toxic"
"1058",122,"mr-mime","confusion"
"1059",122,"mr-mime","psychic"
"1060",122,"mr-mime","hypnosis"
"1061",122,"mr-mime","meditate"
"1062",122,"mr-mime","rage"
"1063",122,"mr-mime","teleport"
"1064",122,"mr-mime","mimic"
"1065",122,"mr-mime","double-team"
"1066",122,"mr-mime","confuse-ray"
"1067",122,"mr-mime","barrier"
"1068",122,"mr-mime","light-screen"
"1069",122,"mr-mime","reflect"
"1070",122,"mr-mime","bide"
"1071",122,"mr-mime","metronome"
"1072",122,"mr-mime","skull-bash"
"1073",122,"mr-mime","dream-eater"
"1074",122,"mr-mime","flash"
"1075",122,"mr-mime","psywave"
"1076",122,"mr-mime","rest"
"1077",122,"mr-mime","substitute"
"1078",122,"mr-mime","thief"
"1079",122,"mr-mime","nightmare"
"1080",122,"mr-mime","snore"
"1081",122,"mr-mime","curse"
"1082",122,"mr-mime","protect"
"1083",122,"mr-mime","mud-slap"
"1084",122,"mr-mime","zap-cannon"
"1085",122,"mr-mime","icy-wind"
"1086",122,"mr-mime","endure"
"1087",122,"mr-mime","swagger"
"1088",122,"mr-mime","attract"
"1089",122,"mr-mime","sleep-talk"
"1090",122,"mr-mime","return"
"1091",122,"mr-mime","frustration"
"1092",122,"mr-mime","safeguard"
"1093",122,"mr-mime","dynamic-punch"
"1094",122,"mr-mime","baton-pass"
"1095",122,"mr-mime","encore"
"1096",122,"mr-mime","hidden-power"
"1097",122,"mr-mime","rain-dance"
"1098",122,"mr-mime","sunny-day"
"1099",122,"mr-mime","psych-up"
"1100",122,"mr-mime","shadow-ball"
"1101",122,"mr-mime","future-sight"
"1102",122,"mr-mime","fake-out"
"1103",122,"mr-mime","torment"
"1104",122,"mr-mime","facade"
"1105",122,"mr-mime","focus-punch"
"1106",122,"mr-mime","taunt"
"1107",122,"mr-mime","helping-hand"
"1108",122,"mr-mime","trick"
"1109",122,"mr-mime","role-play"
"1110",122,"mr-mime","magic-coat"
"1111",122,"mr-mime","recycle"
"1112",122,"mr-mime","brick-break"
"1113",122,"mr-mime","skill-swap"
"1114",122,"mr-mime","snatch"
"1115",122,"mr-mime","secret-power"
"1116",122,"mr-mime","teeter-dance"
"1117",122,"mr-mime","signal-beam"
"1118",122,"mr-mime","aerial-ace"
"1119",122,"mr-mime","iron-defense"
"1120",122,"mr-mime","covet"
"1121",122,"mr-mime","magical-leaf"
"1122",122,"mr-mime","calm-mind"
"1123",122,"mr-mime","shock-wave"
"1124",122,"mr-mime","wake-up-slap"
"1125",122,"mr-mime","natural-gift"
"1126",122,"mr-mime","payback"
"1127",122,"mr-mime","fling"
"1128",122,"mr-mime","copycat"
"1129",122,"mr-mime","power-swap"
"1130",122,"mr-mime","guard-swap"
"1131",122,"mr-mime","drain-punch"
"1132",122,"mr-mime","focus-blast"
"1133",122,"mr-mime","energy-ball"
"1134",122,"mr-mime","giga-impact"
"1135",122,"mr-mime","nasty-plot"
"1136",122,"mr-mime","zen-headbutt"
"1137",122,"mr-mime","trick-room"
"1138",122,"mr-mime","captivate"
"1139",122,"mr-mime","grass-knot"
"1140",122,"mr-mime","charge-beam"
"1141",122,"mr-mime","wide-guard"
"1142",122,"mr-mime","power-split"
"1143",122,"mr-mime","wonder-room"
"1144",122,"mr-mime","psyshock"
"1145",122,"mr-mime","telekinesis"
"1146",122,"mr-mime","magic-room"
"1147",122,"mr-mime","foul-play"
"1148",122,"mr-mime","round"
"1149",122,"mr-mime","quick-guard"
"1150",122,"mr-mime","misty-terrain"
"1151",122,"mr-mime","confide"
"1152",122,"mr-mime","dazzling-gleam"
"1153",122,"mr-mime","infestation"
"1154",122,"mr-mime","power-up-punch"
"1155",121,"starmie","tackle"
"1156",121,"starmie","take-down"
"1157",121,"starmie","double-edge"
"1158",121,"starmie","water-gun"
"1159",121,"starmie","hydro-pump"
"1160",121,"starmie","surf"
"1161",121,"starmie","ice-beam"
"1162",121,"starmie","blizzard"
"1163",121,"starmie","bubble-beam"
"1164",121,"starmie","hyper-beam"
"1165",121,"starmie","thunderbolt"
"1166",121,"starmie","thunder-wave"
"1167",121,"starmie","thunder"
"1168",121,"starmie","toxic"
"1169",121,"starmie","psychic"
"1170",121,"starmie","rage"
"1171",121,"starmie","teleport"
"1172",121,"starmie","mimic"
"1173",121,"starmie","double-team"
"1174",121,"starmie","recover"
"1175",121,"starmie","harden"
"1176",121,"starmie","confuse-ray"
"1177",121,"starmie","light-screen"
"1178",121,"starmie","reflect"
"1179",121,"starmie","bide"
"1180",121,"starmie","waterfall"
"1181",121,"starmie","swift"
"1182",121,"starmie","skull-bash"
"1183",121,"starmie","dream-eater"
"1184",121,"starmie","flash"
"1185",121,"starmie","psywave"
"1186",121,"starmie","rest"
"1187",121,"starmie","tri-attack"
"1188",121,"starmie","substitute"
"1189",121,"starmie","nightmare"
"1190",121,"starmie","snore"
"1191",121,"starmie","curse"
"1192",121,"starmie","protect"
"1193",121,"starmie","zap-cannon"
"1194",121,"starmie","icy-wind"
"1195",121,"starmie","endure"
"1196",121,"starmie","rollout"
"1197",121,"starmie","swagger"
"1198",121,"starmie","attract"
"1199",121,"starmie","sleep-talk"
"1200",121,"starmie","return"
"1201",121,"starmie","frustration"
"1202",121,"starmie","pain-split"
"1203",121,"starmie","rapid-spin"
"1204",121,"starmie","hidden-power"
"1205",121,"starmie","twister"
"1206",121,"starmie","rain-dance"
"1207",121,"starmie","psych-up"
"1208",121,"starmie","whirlpool"
"1209",121,"starmie","hail"
"1210",121,"starmie","facade"
"1211",121,"starmie","trick"
"1212",121,"starmie","magic-coat"
"1213",121,"starmie","recycle"
"1214",121,"starmie","skill-swap"
"1215",121,"starmie","secret-power"
"1216",121,"starmie","dive"
"1217",121,"starmie","signal-beam"
"1218",121,"starmie","water-pulse"
"1219",121,"starmie","gravity"
"1220",121,"starmie","gyro-ball"
"1221",121,"starmie","brine"
"1222",121,"starmie","natural-gift"
"1223",121,"starmie","giga-impact"
"1224",121,"starmie","avalanche"
"1225",121,"starmie","flash-cannon"
"1226",121,"starmie","trick-room"
"1227",121,"starmie","grass-knot"
"1228",121,"starmie","wonder-room"
"1229",121,"starmie","psyshock"
"1230",121,"starmie","telekinesis"
"1231",121,"starmie","round"
"1232",121,"starmie","scald"
"1233",121,"starmie","confide"
"1234",121,"starmie","dazzling-gleam"
"1235",121,"starmie","spotlight"
"1236",119,"seaking","horn-attack"
"1237",119,"seaking","fury-attack"
"1238",119,"seaking","horn-drill"
"1239",119,"seaking","take-down"
"1240",119,"seaking","double-edge"
"1241",119,"seaking","tail-whip"
"1242",119,"seaking","supersonic"
"1243",119,"seaking","water-gun"
"1244",119,"seaking","surf"
"1245",119,"seaking","ice-beam"
"1246",119,"seaking","blizzard"
"1247",119,"seaking","bubble-beam"
"1248",119,"seaking","hyper-beam"
"1249",119,"seaking","peck"
"1250",119,"seaking","toxic"
"1251",119,"seaking","agility"
"1252",119,"seaking","rage"
"1253",119,"seaking","mimic"
"1254",119,"seaking","double-team"
"1255",119,"seaking","bide"
"1256",119,"seaking","waterfall"
"1257",119,"seaking","swift"
"1258",119,"seaking","skull-bash"
"1259",119,"seaking","rest"
"1260",119,"seaking","substitute"
"1261",119,"seaking","snore"
"1262",119,"seaking","curse"
"1263",119,"seaking","flail"
"1264",119,"seaking","protect"
"1265",119,"seaking","mud-slap"
"1266",119,"seaking","icy-wind"
"1267",119,"seaking","endure"
"1268",119,"seaking","swagger"
"1269",119,"seaking","fury-cutter"
"1270",119,"seaking","attract"
"1271",119,"seaking","sleep-talk"
"1272",119,"seaking","return"
"1273",119,"seaking","frustration"
"1274",119,"seaking","megahorn"
"1275",119,"seaking","hidden-power"
"1276",119,"seaking","rain-dance"
"1277",119,"seaking","whirlpool"
"1278",119,"seaking","hail"
"1279",119,"seaking","facade"
"1280",119,"seaking","knock-off"
"1281",119,"seaking","secret-power"
"1282",119,"seaking","dive"
"1283",119,"seaking","signal-beam"
"1284",119,"seaking","bounce"
"1285",119,"seaking","water-sport"
"1286",119,"seaking","water-pulse"
"1287",119,"seaking","natural-gift"
"1288",119,"seaking","aqua-ring"
"1289",119,"seaking","poison-jab"
"1290",119,"seaking","aqua-tail"
"1291",119,"seaking","giga-impact"
"1292",119,"seaking","captivate"
"1293",119,"seaking","soak"
"1294",119,"seaking","round"
"1295",119,"seaking","scald"
"1296",119,"seaking","drill-run"
"1297",119,"seaking","confide"
"1298",119,"seaking","smart-strike"
"1299",117,"seadra","headbutt"
"1300",117,"seadra","take-down"
"1301",117,"seadra","double-edge"
"1302",117,"seadra","leer"
"1303",117,"seadra","water-gun"
"1304",117,"seadra","hydro-pump"
"1305",117,"seadra","surf"
"1306",117,"seadra","ice-beam"
"1307",117,"seadra","blizzard"
"1308",117,"seadra","bubble-beam"
"1309",117,"seadra","hyper-beam"
"1310",117,"seadra","toxic"
"1311",117,"seadra","agility"
"1312",117,"seadra","rage"
"1313",117,"seadra","mimic"
"1314",117,"seadra","double-team"
"1315",117,"seadra","smokescreen"
"1316",117,"seadra","focus-energy"
"1317",117,"seadra","bide"
"1318",117,"seadra","waterfall"
"1319",117,"seadra","swift"
"1320",117,"seadra","skull-bash"
"1321",117,"seadra","bubble"
"1322",117,"seadra","rest"
"1323",117,"seadra","substitute"
"1324",117,"seadra","snore"
"1325",117,"seadra","curse"
"1326",117,"seadra","protect"
"1327",117,"seadra","icy-wind"
"1328",117,"seadra","outrage"
"1329",117,"seadra","endure"
"1330",117,"seadra","swagger"
"1331",117,"seadra","attract"
"1332",117,"seadra","sleep-talk"
"1333",117,"seadra","return"
"1334",117,"seadra","frustration"
"1335",117,"seadra","dragon-breath"
"1336",117,"seadra","hidden-power"
"1337",117,"seadra","twister"
"1338",117,"seadra","rain-dance"
"1339",117,"seadra","whirlpool"
"1340",117,"seadra","hail"
"1341",117,"seadra","facade"
"1342",117,"seadra","secret-power"
"1343",117,"seadra","dive"
"1344",117,"seadra","signal-beam"
"1345",117,"seadra","bounce"
"1346",117,"seadra","dragon-dance"
"1347",117,"seadra","water-pulse"
"1348",117,"seadra","brine"
"1349",117,"seadra","natural-gift"
"1350",117,"seadra","dragon-pulse"
"1351",117,"seadra","giga-impact"
"1352",117,"seadra","flash-cannon"
"1353",117,"seadra","captivate"
"1354",117,"seadra","round"
"1355",117,"seadra","scald"
"1356",117,"seadra","confide"
"1357",113,"chansey","pound"
"1358",113,"chansey","double-slap"
"1359",113,"chansey","mega-punch"
"1360",113,"chansey","fire-punch"
"1361",113,"chansey","ice-punch"
"1362",113,"chansey","thunder-punch"
"1363",113,"chansey","mega-kick"
"1364",113,"chansey","headbutt"
"1365",113,"chansey","body-slam"
"1366",113,"chansey","take-down"
"1367",113,"chansey","double-edge"
"1368",113,"chansey","tail-whip"
"1369",113,"chansey","growl"
"1370",113,"chansey","sing"
"1371",113,"chansey","flamethrower"
"1372",113,"chansey","water-gun"
"1373",113,"chansey","ice-beam"
"1374",113,"chansey","blizzard"
"1375",113,"chansey","bubble-beam"
"1376",113,"chansey","hyper-beam"
"1377",113,"chansey","submission"
"1378",113,"chansey","counter"
"1379",113,"chansey","seismic-toss"
"1380",113,"chansey","strength"
"1381",113,"chansey","solar-beam"
"1382",113,"chansey","thunderbolt"
"1383",113,"chansey","thunder-wave"
"1384",113,"chansey","thunder"
"1385",113,"chansey","earthquake"
"1386",113,"chansey","toxic"
"1387",113,"chansey","psychic"
"1388",113,"chansey","rage"
"1389",113,"chansey","teleport"
"1390",113,"chansey","mimic"
"1391",113,"chansey","double-team"
"1392",113,"chansey","minimize"
"1393",113,"chansey","defense-curl"
"1394",113,"chansey","light-screen"
"1395",113,"chansey","reflect"
"1396",113,"chansey","bide"
"1397",113,"chansey","metronome"
"1398",113,"chansey","egg-bomb"
"1399",113,"chansey","fire-blast"
"1400",113,"chansey","skull-bash"
"1401",113,"chansey","soft-boiled"
"1402",113,"chansey","dream-eater"
"1403",113,"chansey","flash"
